UTC,Ask,Bid,Ask Volume,Bid Volume
14.10.2025 11:00:00.034 UTC,1.40768,1.40759,0.0018,0.0012
14.10.2025 11:00:00.136 UTC,1.40764,1.40757,0.0012,0.0012
14.10.2025 11:00:00.187 UTC,1.40764,1.40753,0.0012,0.00177
14.10.2025 11:00:00.240 UTC,1.40761,1.40752,0.0012,0.00132
14.10.2025 11:00:00.294 UTC,1.4076,1.40751,0.0012,0.0012
14.10.2025 11:00:00.448 UTC,1.4076,1.4075,0.0018,0.0012
14.10.2025 11:00:00.550 UTC,1.4076,1.40748,0.0012,0.00177
14.10.2025 11:00:02.222 UTC,1.40759,1.40748,0.0012,0.0012
14.10.2025 11:00:04.021 UTC,1.40759,1.40747,0.0018,0.0012
14.10.2025 11:00:04.124 UTC,1.40758,1.40746,0.0012,0.0012
14.10.2025 11:00:05.089 UTC,1.4076,1.40746,0.00234,0.0012
14.10.2025 11:00:05.191 UTC,1.40759,1.40746,0.0012,0.0012
14.10.2025 11:00:05.293 UTC,1.40759,1.40746,0.00192,0.0012
14.10.2025 11:00:05.799 UTC,1.40759,1.40747,0.00189,0.0012
14.10.2025 11:00:10.589 UTC,1.40759,1.40747,0.00204,0.0012
14.10.2025 11:00:10.642 UTC,1.40757,1.40745,0.00189,0.0012
14.10.2025 11:00:10.694 UTC,1.40754,1.40744,0.0012,0.0012
14.10.2025 11:00:10.746 UTC,1.40755,1.40742,0.00189,0.0012
14.10.2025 11:00:11.353 UTC,1.40754,1.40742,0.0012,0.0012
14.10.2025 11:00:12.767 UTC,1.40754,1.40741,0.00135,0.0012
14.10.2025 11:00:13.120 UTC,1.40753,1.40743,0.0012,0.0012
14.10.2025 11:00:13.689 UTC,1.40753,1.40742,0.0012,0.0012
14.10.2025 11:00:14.195 UTC,1.40754,1.40742,0.00234,0.0018
14.10.2025 11:00:14.852 UTC,1.40754,1.40741,0.0012,0.00225
14.10.2025 11:00:16.159 UTC,1.40754,1.40742,0.00315,0.00315
14.10.2025 11:00:17.424 UTC,1.40755,1.40743,0.00225,0.00225
14.10.2025 11:00:17.476 UTC,1.40755,1.40745,0.0012,0.0012
14.10.2025 11:00:18.284 UTC,1.40757,1.40745,0.00132,0.0012
14.10.2025 11:00:19.144 UTC,1.40758,1.40743,0.00324,0.0027
14.10.2025 11:00:19.447 UTC,1.40758,1.40743,0.00339,0.00315
14.10.2025 11:00:19.850 UTC,1.40757,1.40744,0.00324,0.00315
14.10.2025 11:00:20.452 UTC,1.40758,1.40743,0.00327,0.00315
14.10.2025 11:00:20.555 UTC,1.40755,1.40744,0.00234,0.0012
14.10.2025 11:00:20.708 UTC,1.40756,1.40742,0.00234,0.00135
14.10.2025 11:00:21.114 UTC,1.40757,1.40744,0.0012,0.0012
14.10.2025 11:00:21.425 UTC,1.40755,1.40743,0.0012,0.00234
14.10.2025 11:00:22.129 UTC,1.40754,1.40744,0.0012,0.00249
14.10.2025 11:00:23.684 UTC,1.40756,1.40744,0.0012,0.00237
14.10.2025 11:00:23.735 UTC,1.40758,1.40744,0.0012,0.00237
14.10.2025 11:00:23.888 UTC,1.40757,1.40747,0.0012,0.0012
14.10.2025 11:00:23.990 UTC,1.40757,1.40745,0.0018,0.0018
14.10.2025 11:00:24.093 UTC,1.40755,1.40744,0.0012,0.0012
14.10.2025 11:00:29.324 UTC,1.40756,1.40744,0.0012,0.0024
14.10.2025 11:00:30.234 UTC,1.40757,1.40744,0.0012,0.0024
14.10.2025 11:00:30.388 UTC,1.40756,1.40746,0.0012,0.00135
14.10.2025 11:00:30.490 UTC,1.40756,1.40746,0.0012,0.0018
14.10.2025 11:00:31.427 UTC,1.40757,1.40746,0.0012,0.00147
14.10.2025 11:00:31.479 UTC,1.40757,1.40745,0.0012,0.00192
14.10.2025 11:00:32.040 UTC,1.40756,1.40746,0.0012,0.00144
14.10.2025 11:00:32.143 UTC,1.40759,1.40746,0.0012,0.00237
14.10.2025 11:00:32.298 UTC,1.4076,1.40751,0.0012,0.00132
14.10.2025 11:00:32.401 UTC,1.40761,1.40751,0.00225,0.00132
14.10.2025 11:00:32.856 UTC,1.40761,1.40751,0.0012,0.00132
14.10.2025 11:00:33.160 UTC,1.40762,1.40755,0.0012,0.00132
14.10.2025 11:00:33.212 UTC,1.40766,1.40754,0.0012,0.00192
14.10.2025 11:00:33.622 UTC,1.40767,1.40755,0.0012,0.00132
14.10.2025 11:00:33.725 UTC,1.40768,1.40755,0.0012,0.00132
14.10.2025 11:00:33.828 UTC,1.40768,1.40756,0.0012,0.00132
14.10.2025 11:00:34.636 UTC,1.40768,1.40755,0.0012,0.00132
14.10.2025 11:00:36.701 UTC,1.40767,1.40754,0.0012,0.00234
14.10.2025 11:00:38.172 UTC,1.40764,1.40753,0.0018,0.002
14.10.2025 11:00:38.275 UTC,1.40762,1.4075,0.0012,0.00128
14.10.2025 11:00:42.091 UTC,1.40765,1.40753,0.0012,0.00189
14.10.2025 11:00:42.145 UTC,1.40766,1.40755,0.0012,0.0012
14.10.2025 11:00:42.248 UTC,1.40767,1.40755,0.0012,0.0012
14.10.2025 11:00:44.371 UTC,1.40767,1.40754,0.0012,0.0018
14.10.2025 11:00:44.473 UTC,1.40767,1.40755,0.0012,0.0012
14.10.2025 11:00:46.393 UTC,1.40766,1.40755,0.0012,0.0012
14.10.2025 11:00:46.448 UTC,1.40764,1.40752,0.0012,0.0012
14.10.2025 11:00:48.873 UTC,1.40765,1.40753,0.0012,0.00375
14.10.2025 11:00:48.963 UTC,1.40766,1.40755,0.0012,0.00135
14.10.2025 11:00:50.075 UTC,1.40765,1.40755,0.0012,0.0018
14.10.2025 11:00:50.178 UTC,1.40765,1.40754,0.0012,0.00267
14.10.2025 11:00:51.593 UTC,1.40765,1.40755,0.0012,0.0012
14.10.2025 11:00:51.695 UTC,1.40766,1.40753,0.0012,0.00225
14.10.2025 11:00:53.456 UTC,1.40766,1.40754,0.0012,0.00135
14.10.2025 11:00:56.532 UTC,1.40766,1.40754,0.0012,0.00195
14.10.2025 11:00:56.635 UTC,1.40767,1.40753,0.0012,0.00147
14.10.2025 11:00:57.568 UTC,1.40767,1.40752,0.0012,0.00387
14.10.2025 11:00:57.671 UTC,1.40766,1.40752,0.0012,0.00297
14.10.2025 11:01:00.441 UTC,1.40766,1.40752,0.0012,0.00207
14.10.2025 11:01:03.465 UTC,1.40766,1.40753,0.0012,0.00135
14.10.2025 11:01:04.774 UTC,1.40766,1.40753,0.0012,0.0024
14.10.2025 11:01:05.028 UTC,1.40766,1.40753,0.0012,0.00225
14.10.2025 11:01:08.155 UTC,1.40765,1.40751,0.00132,0.00474
14.10.2025 11:01:08.207 UTC,1.40762,1.40751,0.0012,0.00237
14.10.2025 11:01:08.310 UTC,1.4076,1.40752,0.0012,0.0018
14.10.2025 11:01:09.220 UTC,1.4076,1.40751,0.0012,0.0018
14.10.2025 11:01:12.148 UTC,1.40758,1.40752,0.0012,0.0018
14.10.2025 11:01:12.200 UTC,1.40758,1.40748,0.0018,0.0012
14.10.2025 11:01:12.252 UTC,1.40758,1.40752,0.0012,0.0018
14.10.2025 11:01:15.220 UTC,1.40758,1.40746,0.0012,0.0012
14.10.2025 11:01:15.474 UTC,1.40758,1.40747,0.0012,0.0012
14.10.2025 11:01:16.232 UTC,1.40758,1.40746,0.0012,0.0012
14.10.2025 11:01:16.334 UTC,1.40758,1.40747,0.0012,0.0012
14.10.2025 11:01:24.755 UTC,1.40757,1.40744,0.00132,0.0012
14.10.2025 11:01:24.910 UTC,1.40757,1.40743,0.0012,0.0018
14.10.2025 11:01:25.064 UTC,1.40757,1.40744,0.0012,0.00135
14.10.2025 11:01:25.774 UTC,1.4075,1.40743,0.0012,0.0012
14.10.2025 11:01:25.826 UTC,1.40749,1.4074,0.0012,0.00105
14.10.2025 11:01:25.929 UTC,1.40749,1.40737,0.0012,0.0012
14.10.2025 11:01:26.031 UTC,1.40749,1.40736,0.0012,0.0027
14.10.2025 11:01:26.134 UTC,1.40749,1.40737,0.0012,0.0012
14.10.2025 11:01:26.845 UTC,1.40749,1.40738,0.0012,0.0012
14.10.2025 11:01:26.897 UTC,1.40751,1.40738,0.0012,0.0012
14.10.2025 11:01:30.313 UTC,1.40748,1.40739,0.0012,0.0012
14.10.2025 11:01:30.668 UTC,1.40749,1.40737,0.0012,0.0012
14.10.2025 11:01:32.387 UTC,1.40748,1.40739,0.0012,0.0012
14.10.2025 11:01:32.995 UTC,1.40749,1.40737,0.0012,0.00225
14.10.2025 11:01:33.097 UTC,1.40748,1.40739,0.0012,0.0012
14.10.2025 11:01:34.004 UTC,1.40748,1.40738,0.0012,0.00135
14.10.2025 11:01:34.506 UTC,1.40749,1.40737,0.0012,0.0018
14.10.2025 11:01:35.918 UTC,1.40749,1.40737,0.0012,0.00135
14.10.2025 11:01:37.903 UTC,1.40748,1.40739,0.0012,0.0012
14.10.2025 11:01:38.408 UTC,1.40749,1.40737,0.0012,0.00135
14.10.2025 11:01:38.662 UTC,1.40749,1.40737,0.0012,0.0018
14.10.2025 11:01:38.764 UTC,1.40748,1.40738,0.0012,0.00135
14.10.2025 11:01:38.917 UTC,1.40749,1.40737,0.0012,0.0018
14.10.2025 11:01:43.989 UTC,1.40748,1.40738,0.0012,0.00225
14.10.2025 11:01:44.142 UTC,1.40749,1.40738,0.0012,0.0012
14.10.2025 11:01:44.947 UTC,1.40749,1.40737,0.0012,0.00225
14.10.2025 11:01:45.049 UTC,1.40749,1.40738,0.0012,0.0012
14.10.2025 11:01:46.109 UTC,1.40748,1.40738,0.0012,0.0018
14.10.2025 11:01:47.559 UTC,1.40748,1.40739,0.0012,0.0018
14.10.2025 11:01:47.661 UTC,1.40749,1.40738,0.0012,0.00135
14.10.2025 11:01:48.622 UTC,1.40748,1.40738,0.0012,0.00225
14.10.2025 11:01:49.576 UTC,1.40749,1.40737,0.0012,0.0024
14.10.2025 11:01:50.081 UTC,1.40749,1.40737,0.0012,0.00225
14.10.2025 11:01:50.133 UTC,1.40751,1.40738,0.0018,0.00135
14.10.2025 11:01:51.448 UTC,1.40749,1.40737,0.0012,0.0024
14.10.2025 11:01:53.869 UTC,1.40749,1.40738,0.0012,0.0018
14.10.2025 11:01:54.173 UTC,1.40748,1.40739,0.0012,0.00225
14.10.2025 11:01:54.476 UTC,1.40748,1.40739,0.0012,0.0024
14.10.2025 11:01:54.578 UTC,1.4075,1.40739,0.0018,0.0024
14.10.2025 11:01:54.775 UTC,1.40751,1.40738,0.0012,0.00135
14.10.2025 11:01:55.033 UTC,1.40751,1.40738,0.0012,0.0018
14.10.2025 11:01:55.386 UTC,1.40751,1.4074,0.0012,0.0012
14.10.2025 11:01:58.111 UTC,1.40749,1.4074,0.0012,0.0012
14.10.2025 11:02:00.735 UTC,1.4075,1.4074,0.0012,0.0012
14.10.2025 11:02:03.062 UTC,1.4075,1.40741,0.0012,0.0012
14.10.2025 11:02:03.166 UTC,1.40752,1.40742,0.0012,0.0012
14.10.2025 11:02:03.523 UTC,1.4075,1.4074,0.0012,0.0012
14.10.2025 11:02:06.863 UTC,1.40752,1.40741,0.0012,0.0012
14.10.2025 11:02:06.966 UTC,1.4075,1.40741,0.0012,0.0012
14.10.2025 11:02:08.083 UTC,1.40751,1.40741,0.0012,0.0012
14.10.2025 11:02:08.186 UTC,1.40751,1.4074,0.0012,0.0012
14.10.2025 11:02:10.051 UTC,1.4075,1.40742,0.0012,0.0012
14.10.2025 11:02:10.203 UTC,1.40751,1.4074,0.0012,0.0012
14.10.2025 11:02:10.355 UTC,1.40751,1.40741,0.0012,0.0012
14.10.2025 11:02:10.406 UTC,1.40751,1.40739,0.0012,0.0012
14.10.2025 11:02:11.667 UTC,1.4075,1.40741,0.0012,0.0012
14.10.2025 11:02:11.719 UTC,1.40753,1.4074,0.0012,0.0024
14.10.2025 11:02:13.340 UTC,1.40753,1.40744,0.0012,0.0012
14.10.2025 11:02:13.392 UTC,1.40752,1.4074,0.0012,0.00135
14.10.2025 11:02:13.444 UTC,1.40757,1.40745,0.0012,0.0018
