UTC,Open,High,Low,Close,Volume
01.10.2025 13:00:00.000 UTC,255.154,258.803,255.063,256.534,88.536
01.10.2025 14:00:00.000 UTC,256.563,257.344,255.423,255.584,95.004
01.10.2025 15:00:00.000 UTC,255.553,256.124,255.103,256.123,55.656
01.10.2025 16:00:00.000 UTC,256.133,256.924,255.953,256.473,51.252
01.10.2025 17:00:00.000 UTC,256.493,256.833,255.873,256.474,40.968
01.10.2025 18:00:00.000 UTC,256.463,256.754,256.244,256.744,39.048
01.10.2025 19:00:00.000 UTC,256.743,256.953,255.294,255.434,65.088
02.10.2025 13:00:00.000 UTC,256.664,257.324,254.183,256.104,60.696
02.10.2025 14:00:00.000 UTC,256.094,256.804,255.683,256.293,75.768
02.10.2025 15:00:00.000 UTC,256.264,258.004,256.013,257.774,68.88
02.10.2025 16:00:00.000 UTC,257.774,258.194,257.134,257.524,48.624
02.10.2025 17:00:00.000 UTC,257.514,257.844,257.074,257.133,32.988
02.10.2025 18:00:00.000 UTC,257.123,258.174,257.043,257.944,39.528
02.10.2025 19:00:00.000 UTC,257.953,257.963,256.993,257.233,56.568
03.10.2025 13:00:00.000 UTC,254.644,259.053,254.003,258.123,71.88
03.10.2025 14:00:00.000 UTC,258.093,258.804,257.373,258.194,75.036
03.10.2025 15:00:00.000 UTC,258.184,259.244,257.923,258.423,56.652
03.10.2025 16:00:00.000 UTC,258.424,258.944,258.203,258.834,39.048
03.10.2025 17:00:00.000 UTC,258.803,258.834,257.133,257.464,85.38
03.10.2025 18:00:00.000 UTC,257.474,258.604,256.983,258.363,65.448
03.10.2025 19:00:00.000 UTC,258.364,258.424,257.414,258.073,86.004
06.10.2025 13:00:00.000 UTC,258.083,259.134,255.094,256.274,71.376
06.10.2025 14:00:00.000 UTC,256.294,258.784,256.214,257.873,75.996
06.10.2025 15:00:00.000 UTC,257.863,257.974,256.843,257.183,42.948
06.10.2025 16:00:00.000 UTC,257.193,257.584,256.783,257.354,31.632
06.10.2025 17:00:00.000 UTC,257.344,257.414,255.523,255.633,47.7
06.10.2025 18:00:00.000 UTC,255.633,256.594,255.633,256.234,36.492
06.10.2025 19:00:00.000 UTC,256.223,257.254,256.153,256.644,74.784
07.10.2025 13:00:00.000 UTC,256.973,257.474,256.313,257.203,53.232
07.10.2025 14:00:00.000 UTC,257.203,257.254,255.614,255.944,65.208
07.10.2025 15:00:00.000 UTC,255.933,257.114,255.914,256.314,102.6
07.10.2025 16:00:00.000 UTC,256.324,256.674,255.913,256.093,64.056
07.10.2025 17:00:00.000 UTC,256.094,256.234,255.454,255.853,43.764
07.10.2025 18:00:00.000 UTC,255.863,256.233,255.583,256.163,40.788
07.10.2025 19:00:00.000 UTC,256.193,256.633,255.924,256.514,84.684
08.10.2025 13:00:00.000 UTC,256.603,257.923,256.144,257.233,45.432
08.10.2025 14:00:00.000 UTC,257.234,258.204,257.193,257.633,62.628
08.10.2025 15:00:00.000 UTC,257.613,258.464,257.574,257.964,46.56
08.10.2025 16:00:00.000 UTC,257.953,258.523,257.633,257.824,34.02
08.10.2025 17:00:00.000 UTC,257.843,258.204,257.683,257.844,28.212
08.10.2025 18:00:00.000 UTC,257.844,258.223,257.664,257.823,30.732
08.10.2025 19:00:00.000 UTC,257.823,258.503,257.753,258.034,58.188
