UTC,Open,High,Low,Close,Volume
01.10.2025 13:00:00.000 UTC,285.017,292.046,284.446,291.447,41.2158
01.10.2025 14:00:00.000 UTC,291.767,296.527,290.636,296.026,124.7535
01.10.2025 15:00:00.000 UTC,295.747,301.207,295.747,299.817,117.5835
01.10.2025 16:00:00.000 UTC,299.817,300.837,297.276,298.486,83.9766
01.10.2025 17:00:00.000 UTC,298.487,299.626,297.147,299.237,82.7331
01.10.2025 18:00:00.000 UTC,299.237,300.567,298.466,300.097,70.1004
01.10.2025 19:00:00.000 UTC,300.266,301.007,296.197,298.356,137.1558
02.10.2025 13:00:00.000 UTC,295.667,300.236,295.667,300.106,26.5497
02.10.2025 14:00:00.000 UTC,300.116,300.137,297.046,297.436,65.6058
02.10.2025 15:00:00.000 UTC,297.437,297.847,296.136,296.906,43.9878
02.10.2025 16:00:00.000 UTC,296.897,297.126,295.916,296.546,40.7079
02.10.2025 17:00:00.000 UTC,296.6,296.617,295.246,296.576,43.0815
02.10.2025 18:00:00.000 UTC,296.666,297.157,295.956,296.287,59.1186
02.10.2025 19:00:00.000 UTC,296.297,297.566,295.386,297.207,119.8767
03.10.2025 13:00:00.000 UTC,297.346,298.547,295.167,295.427,25.947
03.10.2025 14:00:00.000 UTC,295.676,300.827,295.166,299.077,74.4447
03.10.2025 15:00:00.000 UTC,299.077,299.317,297.216,298.536,59.385
03.10.2025 16:00:00.000 UTC,298.487,299.026,297.716,298.696,44.3859
03.10.2025 17:00:00.000 UTC,298.836,301.407,298.816,300.167,74.4054
03.10.2025 18:00:00.000 UTC,300.166,300.297,299.096,300.016,73.1556
03.10.2025 19:00:00.000 UTC,299.907,300.557,297.257,297.596,117.1767
06.10.2025 13:00:00.000 UTC,296.826,297.037,293.196,296.247,27.9024
06.10.2025 14:00:00.000 UTC,296.247,297.107,293.446,294.116,76.4394
06.10.2025 15:00:00.000 UTC,294.116,294.537,293.006,293.626,57.1896
06.10.2025 16:00:00.000 UTC,293.766,294.696,292.996,294.226,53.4942
06.10.2025 17:00:00.000 UTC,294.247,294.397,292.997,293.366,60.1125
06.10.2025 18:00:00.000 UTC,293.367,294.026,293.346,293.856,60.8079
06.10.2025 19:00:00.000 UTC,293.857,294.267,293.206,293.446,86.3922
07.10.2025 13:00:00.000 UTC,292.726,293.297,290.076,292.186,26.3643
07.10.2025 14:00:00.000 UTC,291.537,293.446,290.896,291.796,58.9077
07.10.2025 15:00:00.000 UTC,292.196,295.157,292.196,294.797,55.7793
07.10.2025 16:00:00.000 UTC,294.797,294.797,292.626,293.997,64.4106
07.10.2025 17:00:00.000 UTC,293.956,295.607,293.956,294.217,62.0106
07.10.2025 18:00:00.000 UTC,294.437,294.876,293.886,294.766,43.8834
07.10.2025 19:00:00.000 UTC,294.767,295.746,293.536,295.216,98.6655
08.10.2025 13:00:00.000 UTC,294.997,296.137,294.547,294.886,26.9079
08.10.2025 14:00:00.000 UTC,294.887,296.867,294.806,295.636,53.3523
08.10.2025 15:00:00.000 UTC,295.747,296.726,295.306,296.476,46.7043
08.10.2025 16:00:00.000 UTC,296.627,297.536,296.407,297.357,43.9398
08.10.2025 17:00:00.000 UTC,297.397,297.397,294.576,294.806,39.3126
08.10.2025 18:00:00.000 UTC,294.896,295.967,294.576,295.177,59.2161
08.10.2025 19:00:00.000 UTC,295.187,295.626,292.466,294.467,108.4389
