UTC,Open,High,Low,Close,Volume
01.10.2025 13:00:00.000 UTC,285.783,292.444,285.014,292.003,41.6922
01.10.2025 14:00:00.000 UTC,292.003,296.943,291.373,296.564,119.5395
01.10.2025 15:00:00.000 UTC,296.563,301.983,296.503,300.193,116.6907
01.10.2025 16:00:00.000 UTC,300.083,301.223,297.623,298.814,85.7586
01.10.2025 17:00:00.000 UTC,298.823,300.014,297.643,299.483,83.8641
01.10.2025 18:00:00.000 UTC,299.473,300.784,298.603,300.323,69.2649
01.10.2025 19:00:00.000 UTC,300.324,301.174,296.913,298.884,142.2462
02.10.2025 13:00:00.000 UTC,296.583,300.504,296.583,300.504,27.0279
02.10.2025 14:00:00.000 UTC,300.504,300.504,297.423,297.934,62.1819
02.10.2025 15:00:00.000 UTC,297.863,298.264,296.254,297.354,43.2423
02.10.2025 16:00:00.000 UTC,297.353,297.353,296.253,296.864,40.2897
02.10.2025 17:00:00.000 UTC,296.804,296.904,295.613,296.904,44.8062
02.10.2025 18:00:00.000 UTC,296.904,297.344,296.153,296.393,62.0361
02.10.2025 19:00:00.000 UTC,296.393,298.004,295.513,297.723,126.5145
03.10.2025 13:00:00.000 UTC,298.244,299.154,296.103,296.343,23.6568
03.10.2025 14:00:00.000 UTC,296.344,301.294,296.093,299.423,73.3128
03.10.2025 15:00:00.000 UTC,299.223,299.964,297.543,299.114,58.3422
03.10.2025 16:00:00.000 UTC,299.113,299.484,298.123,299.004,46.7379
03.10.2025 17:00:00.000 UTC,299.004,301.884,298.994,300.433,77.6166
03.10.2025 18:00:00.000 UTC,300.384,300.594,299.503,300.254,74.8212
03.10.2025 19:00:00.000 UTC,300.253,300.824,297.814,298.044,122.1798
06.10.2025 13:00:00.000 UTC,297.004,297.944,293.523,296.953,26.295
06.10.2025 14:00:00.000 UTC,296.853,297.823,293.724,294.734,72.3036
06.10.2025 15:00:00.000 UTC,294.724,294.984,293.383,293.944,55.584
06.10.2025 16:00:00.000 UTC,294.034,295.034,293.223,294.534,54.1488
06.10.2025 17:00:00.000 UTC,294.533,294.764,293.273,293.654,56.8686
06.10.2025 18:00:00.000 UTC,293.603,294.294,293.484,294.034,59.4669
06.10.2025 19:00:00.000 UTC,294.143,294.503,293.374,294.134,82.4919
07.10.2025 13:00:00.000 UTC,293.614,293.904,290.784,292.484,25.5888
07.10.2025 14:00:00.000 UTC,292.393,294.004,291.473,292.454,57.4203
07.10.2025 15:00:00.000 UTC,292.454,295.543,292.454,295.123,54.4992
07.10.2025 16:00:00.000 UTC,295.103,295.164,293.483,294.263,58.5774
07.10.2025 17:00:00.000 UTC,294.344,296.294,294.344,294.653,59.5104
07.10.2025 18:00:00.000 UTC,294.653,295.073,294.223,294.974,43.347
07.10.2025 19:00:00.000 UTC,294.953,296.274,293.743,295.544,98.3073
08.10.2025 13:00:00.000 UTC,295.773,296.883,295.064,295.814,27.8007
08.10.2025 14:00:00.000 UTC,295.653,297.254,294.924,295.954,52.0695
08.10.2025 15:00:00.000 UTC,295.953,296.914,295.663,296.834,46.4943
08.10.2025 16:00:00.000 UTC,296.833,297.714,296.643,297.563,44.4162
08.10.2025 17:00:00.000 UTC,297.573,297.754,294.904,295.004,38.4798
08.10.2025 18:00:00.000 UTC,295.024,296.113,294.763,295.463,58.3533
08.10.2025 19:00:00.000 UTC,295.463,295.964,292.623,294.683,107.3988
