UTC,Ask,Bid,Ask Volume,Bid Volume
13.10.2025 10:00:00.112 UTC,1.40009,1.39996,0.00225,0.00474
13.10.2025 10:00:00.215 UTC,1.40009,1.39995,0.0012,0.00327
13.10.2025 10:00:00.823 UTC,1.4001,1.39995,0.00225,0.00417
13.10.2025 10:00:07.081 UTC,1.40011,1.39997,0.0027,0.00132
13.10.2025 10:00:07.184 UTC,1.40013,1.39999,0.0018,0.00144
13.10.2025 10:00:07.388 UTC,1.40012,1.4,0.0018,0.00246
13.10.2025 10:00:07.491 UTC,1.40012,1.39998,0.0027,0.00246
13.10.2025 10:00:07.744 UTC,1.40011,1.39999,0.0027,0.00144
13.10.2025 10:00:11.315 UTC,1.40011,1.39997,0.00225,0.00321
13.10.2025 10:00:11.469 UTC,1.4001,1.39998,0.0018,0.00336
13.10.2025 10:00:12.578 UTC,1.40011,1.39997,0.00225,0.00321
13.10.2025 10:00:21.642 UTC,1.4001,1.39998,0.0018,0.00336
13.10.2025 10:00:22.746 UTC,1.40011,1.39997,0.00225,0.00321
13.10.2025 10:00:24.351 UTC,1.4001,1.39997,0.0012,0.00231
13.10.2025 10:00:26.909 UTC,1.40011,1.39997,0.0018,0.00246
13.10.2025 10:00:30.167 UTC,1.40011,1.39999,0.0012,0.0012
13.10.2025 10:00:31.926 UTC,1.40011,1.39998,0.0012,0.00135
13.10.2025 10:00:32.028 UTC,1.4001,1.39998,0.0012,0.0012
13.10.2025 10:00:44.149 UTC,1.40009,1.39998,0.00132,0.0012
13.10.2025 10:00:44.202 UTC,1.40008,1.39996,0.0012,0.0012
13.10.2025 10:00:44.304 UTC,1.40008,1.39995,0.0012,0.00135
13.10.2025 10:00:44.407 UTC,1.40008,1.39996,0.0012,0.0012
13.10.2025 10:00:45.164 UTC,1.40008,1.39994,0.0012,0.00225
13.10.2025 10:00:45.265 UTC,1.40008,1.39995,0.0012,0.0012
13.10.2025 10:00:48.986 UTC,1.40008,1.39996,0.0018,0.00135
13.10.2025 10:00:49.138 UTC,1.40009,1.39995,0.0018,0.0018
