UTC,Ask,Bid,Ask Volume,Bid Volume
22.09.2025 10:00:00.166 UTC,1.38099,1.38088,0.0012,0.00192
22.09.2025 10:00:00.217 UTC,1.38101,1.38091,0.0012,0.00252
22.09.2025 10:00:00.268 UTC,1.38102,1.38089,0.00135,0.0012
22.09.2025 10:00:00.320 UTC,1.38101,1.38092,0.00135,0.0012
22.09.2025 10:00:00.421 UTC,1.38104,1.38091,0.0012,0.00135
22.09.2025 10:00:00.574 UTC,1.38103,1.38092,0.0012,0.00147
22.09.2025 10:00:00.977 UTC,1.38104,1.38092,0.0018,0.00147
22.09.2025 10:00:01.079 UTC,1.38105,1.38091,0.00225,0.00327
22.09.2025 10:00:02.038 UTC,1.38105,1.38092,0.0012,0.00327
22.09.2025 10:00:02.141 UTC,1.38107,1.38092,0.0036,0.00327
22.09.2025 10:00:02.495 UTC,1.38107,1.38092,0.00285,0.00327
22.09.2025 10:00:02.596 UTC,1.38107,1.38092,0.0027,0.00342
22.09.2025 10:00:03.301 UTC,1.38106,1.38093,0.0027,0.00192
22.09.2025 10:00:03.905 UTC,1.38107,1.38092,0.00285,0.00147
22.09.2025 10:00:04.007 UTC,1.38105,1.38092,0.0012,0.00147
22.09.2025 10:00:04.814 UTC,1.38104,1.38093,0.0012,0.00147
22.09.2025 10:00:05.120 UTC,1.38103,1.38092,0.0012,0.00147
22.09.2025 10:00:05.172 UTC,1.38102,1.3809,0.0012,0.00237
22.09.2025 10:00:05.224 UTC,1.38103,1.38089,0.0027,0.00132
22.09.2025 10:00:05.275 UTC,1.38102,1.38089,0.00132,0.0012
22.09.2025 10:00:05.327 UTC,1.38101,1.38087,0.00132,0.00225
22.09.2025 10:00:05.481 UTC,1.38097,1.38086,0.00135,0.00132
22.09.2025 10:00:05.584 UTC,1.38097,1.38084,0.00132,0.0012
22.09.2025 10:00:05.686 UTC,1.38099,1.38085,0.0012,0.00132
22.09.2025 10:00:05.738 UTC,1.38098,1.38086,0.0012,0.00252
22.09.2025 10:00:05.993 UTC,1.381,1.38085,0.00135,0.00192
22.09.2025 10:00:06.358 UTC,1.381,1.38085,0.0018,0.00192
22.09.2025 10:00:06.716 UTC,1.381,1.38085,0.00195,0.00147
22.09.2025 10:00:08.225 UTC,1.38099,1.38085,0.00135,0.00237
22.09.2025 10:00:09.287 UTC,1.38098,1.38086,0.0012,0.00252
22.09.2025 10:00:09.338 UTC,1.38098,1.38086,0.00135,0.00237
22.09.2025 10:00:10.095 UTC,1.38098,1.38085,0.0012,0.00192
22.09.2025 10:00:10.198 UTC,1.38096,1.38084,0.0018,0.00132
22.09.2025 10:00:10.300 UTC,1.38096,1.38084,0.00195,0.00132
22.09.2025 10:00:10.402 UTC,1.38096,1.38084,0.00135,0.00147
22.09.2025 10:00:10.503 UTC,1.38097,1.38083,0.00135,0.00147
22.09.2025 10:00:10.605 UTC,1.38096,1.38085,0.00135,0.00147
22.09.2025 10:00:10.708 UTC,1.38098,1.38083,0.0018,0.00252
22.09.2025 10:00:10.809 UTC,1.38098,1.38083,0.00135,0.00252
22.09.2025 10:00:14.085 UTC,1.38099,1.38085,0.00315,0.00147
22.09.2025 10:00:14.187 UTC,1.381,1.38086,0.00135,0.00147
22.09.2025 10:00:14.744 UTC,1.38099,1.38089,0.00135,0.00132
22.09.2025 10:00:14.846 UTC,1.38104,1.3809,0.0012,0.00132
22.09.2025 10:00:17.063 UTC,1.38104,1.3809,0.00135,0.00132
22.09.2025 10:00:17.166 UTC,1.38103,1.38089,0.0012,0.00132
22.09.2025 10:00:17.268 UTC,1.38105,1.3809,0.00315,0.00132
22.09.2025 10:00:18.075 UTC,1.38104,1.38091,0.0012,0.00327
22.09.2025 10:00:18.126 UTC,1.38107,1.38093,0.00315,0.00132
22.09.2025 10:00:20.411 UTC,1.38104,1.38092,0.0012,0.00132
22.09.2025 10:00:20.463 UTC,1.38105,1.38093,0.0012,0.00192
22.09.2025 10:00:20.565 UTC,1.38106,1.38094,0.0012,0.00237
22.09.2025 10:00:20.616 UTC,1.38108,1.38095,0.00495,0.00282
22.09.2025 10:00:21.275 UTC,1.38103,1.38093,0.0012,0.0012
22.09.2025 10:00:21.377 UTC,1.38106,1.38093,0.00189,0.0012
22.09.2025 10:00:21.884 UTC,1.38108,1.38094,0.00132,0.00225
22.09.2025 10:00:21.986 UTC,1.38109,1.38095,0.00132,0.00135
22.09.2025 10:00:23.096 UTC,1.38109,1.38096,0.0018,0.00417
22.09.2025 10:00:24.458 UTC,1.38109,1.38096,0.00195,0.00237
22.09.2025 10:00:27.128 UTC,1.38108,1.38096,0.00135,0.00237
22.09.2025 10:00:27.280 UTC,1.38109,1.38095,0.0012,0.00432
22.09.2025 10:00:34.429 UTC,1.38109,1.38099,0.0012,0.00189
22.09.2025 10:00:35.034 UTC,1.3811,1.38099,0.0012,0.00189
22.09.2025 10:00:36.042 UTC,1.38108,1.38098,0.0012,0.00132
22.09.2025 10:00:36.847 UTC,1.38109,1.38097,0.0012,0.00132
22.09.2025 10:00:37.955 UTC,1.38109,1.38097,0.0012,0.0012
22.09.2025 10:00:41.074 UTC,1.38108,1.38098,0.0018,0.00132
22.09.2025 10:00:41.176 UTC,1.38108,1.38097,0.0012,0.00132
22.09.2025 10:00:42.188 UTC,1.38108,1.38096,0.00135,0.0012
22.09.2025 10:00:43.348 UTC,1.38107,1.38094,0.00282,0.00135
22.09.2025 10:00:43.400 UTC,1.38102,1.3809,0.0012,0.00177
22.09.2025 10:00:43.505 UTC,1.38101,1.38087,0.00132,0.0012
22.09.2025 10:00:43.557 UTC,1.38099,1.38085,0.00132,0.0012
22.09.2025 10:00:43.608 UTC,1.38097,1.38083,0.00132,0.00116
22.09.2025 10:00:43.711 UTC,1.38093,1.38079,0.0012,0.0012
22.09.2025 10:00:43.762 UTC,1.38091,1.38079,0.0012,0.0012
22.09.2025 10:00:43.966 UTC,1.38091,1.38077,0.0018,0.0012
22.09.2025 10:00:44.170 UTC,1.38091,1.38078,0.0012,0.0012
22.09.2025 10:00:44.828 UTC,1.38091,1.38075,0.00324,0.0018
22.09.2025 10:00:44.930 UTC,1.38088,1.38076,0.00132,0.0018
22.09.2025 10:00:45.083 UTC,1.38088,1.38074,0.00132,0.00225
22.09.2025 10:00:45.288 UTC,1.38086,1.38075,0.0012,0.0012
22.09.2025 10:00:45.390 UTC,1.38088,1.38074,0.00144,0.0012
22.09.2025 10:00:45.492 UTC,1.38086,1.38075,0.0012,0.0012
22.09.2025 10:00:45.644 UTC,1.38088,1.38074,0.00144,0.0012
