UTC,Ask,Bid,Ask Volume,Bid Volume
29.09.2025 10:00:02.612 UTC,1.39224,1.39211,0.0012,0.00132
29.09.2025 10:00:02.714 UTC,1.39224,1.39211,0.0018,0.00132
29.09.2025 10:00:03.218 UTC,1.39223,1.39212,0.0012,0.00132
29.09.2025 10:00:04.072 UTC,1.39224,1.39211,0.00132,0.0012
29.09.2025 10:00:04.175 UTC,1.39224,1.39211,0.00135,0.00132
29.09.2025 10:00:04.328 UTC,1.39223,1.39212,0.0012,0.00132
29.09.2025 10:00:10.686 UTC,1.39223,1.39212,0.0018,0.00132
29.09.2025 10:00:10.789 UTC,1.39221,1.39209,0.0012,0.00188
29.09.2025 10:00:10.892 UTC,1.39222,1.39209,0.00195,0.00132
29.09.2025 10:00:11.298 UTC,1.39223,1.39211,0.0018,0.00132
29.09.2025 10:00:16.973 UTC,1.39224,1.39211,0.0018,0.00132
29.09.2025 10:00:18.637 UTC,1.39222,1.39212,0.0012,0.00132
29.09.2025 10:00:18.944 UTC,1.39224,1.39211,0.0018,0.00132
29.09.2025 10:00:19.148 UTC,1.39222,1.39212,0.0018,0.00132
29.09.2025 10:00:19.905 UTC,1.39223,1.39211,0.0012,0.00132
29.09.2025 10:00:20.106 UTC,1.39223,1.39211,0.0018,0.00132
29.09.2025 10:00:23.673 UTC,1.39223,1.39211,0.00135,0.00132
29.09.2025 10:00:24.327 UTC,1.39223,1.39211,0.0018,0.00132
29.09.2025 10:00:25.333 UTC,1.39222,1.39211,0.0018,0.00132
29.09.2025 10:00:25.436 UTC,1.39223,1.39211,0.0012,0.00132
29.09.2025 10:00:25.791 UTC,1.39222,1.39212,0.0018,0.00132
29.09.2025 10:00:25.893 UTC,1.39222,1.39212,0.00135,0.00132
29.09.2025 10:00:25.995 UTC,1.39222,1.39212,0.0018,0.00132
29.09.2025 10:00:26.851 UTC,1.39224,1.39211,0.0018,0.00132
29.09.2025 10:00:27.105 UTC,1.39224,1.39211,0.0012,0.00132
29.09.2025 10:00:28.309 UTC,1.39224,1.39211,0.0018,0.00132
29.09.2025 10:00:28.962 UTC,1.39224,1.39211,0.0012,0.00132
29.09.2025 10:00:29.365 UTC,1.39223,1.39212,0.0018,0.00132
29.09.2025 10:00:38.834 UTC,1.39223,1.39212,0.0012,0.00132
29.09.2025 10:00:38.936 UTC,1.39225,1.39212,0.0012,0.00132
29.09.2025 10:00:39.239 UTC,1.39224,1.39212,0.0012,0.00132
29.09.2025 10:00:40.146 UTC,1.39225,1.39212,0.0012,0.00132
29.09.2025 10:00:45.052 UTC,1.39222,1.39213,0.0012,0.00132
29.09.2025 10:00:56.436 UTC,1.39223,1.39213,0.0012,0.00132
