UTC,Open,High,Low,Close,Volume
08.10.2025 12:00:00.000 UTC,1.16266,1.1627,1.16266,1.1627,0.01345
08.10.2025 12:00:01.000 UTC,1.16272,1.16273,1.16271,1.16271,0.01044
08.10.2025 12:00:02.000 UTC,1.16272,1.16272,1.16267,1.16267,0.0072
08.10.2025 12:00:03.000 UTC,1.16267,1.16267,1.16267,1.16267,0.0018
08.10.2025 12:00:05.000 UTC,1.16268,1.16271,1.16267,1.16267,0.00684
08.10.2025 12:00:06.000 UTC,1.16266,1.16266,1.16265,1.16265,0.0027
08.10.2025 12:00:09.000 UTC,1.16264,1.16264,1.16263,1.16263,0.0054
08.10.2025 12:00:10.000 UTC,1.16263,1.16263,1.16263,1.16263,0.0009
08.10.2025 12:00:11.000 UTC,1.16263,1.16263,1.16263,1.16263,0.0009
08.10.2025 12:00:12.000 UTC,1.16262,1.16262,1.16262,1.16262,0.0009
08.10.2025 12:00:13.000 UTC,1.16262,1.16262,1.1626,1.16262,0.0063
08.10.2025 12:00:14.000 UTC,1.1626,1.1626,1.1626,1.1626,0.0009
08.10.2025 12:00:16.000 UTC,1.16262,1.16262,1.16262,1.16262,0.0036
08.10.2025 12:00:17.000 UTC,1.16261,1.16261,1.16261,1.16261,0.0027
08.10.2025 12:00:18.000 UTC,1.16261,1.16263,1.16261,1.16263,0.0029
08.10.2025 12:00:20.000 UTC,1.16265,1.16266,1.16265,1.16266,0.00405
08.10.2025 12:00:22.000 UTC,1.16266,1.16266,1.16266,1.16266,0.0054
08.10.2025 12:00:23.000 UTC,1.16266,1.16266,1.16266,1.16266,0.0045
08.10.2025 12:00:24.000 UTC,1.16267,1.16267,1.16263,1.16264,0.0081
08.10.2025 12:00:25.000 UTC,1.16263,1.16266,1.16263,1.16266,0.0108
08.10.2025 12:00:26.000 UTC,1.16265,1.16266,1.16265,1.16266,0.0072
08.10.2025 12:00:27.000 UTC,1.16265,1.16265,1.16263,1.16263,0.00648
08.10.2025 12:00:28.000 UTC,1.16263,1.16266,1.16263,1.16266,0.00936
08.10.2025 12:00:29.000 UTC,1.16265,1.16265,1.16265,1.16265,0.0009
08.10.2025 12:00:30.000 UTC,1.16262,1.16262,1.16261,1.16261,0.0027
08.10.2025 12:00:31.000 UTC,1.16261,1.16261,1.16261,1.16261,0.0009
08.10.2025 12:00:34.000 UTC,1.16259,1.16259,1.16259,1.16259,0.0018
08.10.2025 12:00:36.000 UTC,1.16257,1.16258,1.16255,1.16255,0.0054
08.10.2025 12:00:37.000 UTC,1.16255,1.16256,1.16255,1.16255,0.0126
08.10.2025 12:00:38.000 UTC,1.16257,1.16257,1.16257,1.16257,0.00189
08.10.2025 12:00:39.000 UTC,1.16256,1.16256,1.16255,1.16256,0.00468
08.10.2025 12:00:41.000 UTC,1.16257,1.16257,1.16256,1.16256,0.00648
08.10.2025 12:00:42.000 UTC,1.16257,1.16257,1.16257,1.16257,0.00279
08.10.2025 12:00:43.000 UTC,1.16256,1.16256,1.16255,1.16255,0.0027
08.10.2025 12:00:44.000 UTC,1.16254,1.16256,1.16254,1.16256,0.00585
08.10.2025 12:00:45.000 UTC,1.16257,1.16257,1.16257,1.16257,0.00549
08.10.2025 12:00:46.000 UTC,1.16255,1.16258,1.16255,1.16258,0.0063
08.10.2025 12:00:48.000 UTC,1.16259,1.1626,1.16257,1.16257,0.0063
08.10.2025 12:00:49.000 UTC,1.16258,1.16258,1.16257,1.16257,0.0036
08.10.2025 12:00:50.000 UTC,1.16257,1.16257,1.16257,1.16257,0.0027
08.10.2025 12:00:53.000 UTC,1.16257,1.16257,1.16257,1.16257,0.0027
08.10.2025 12:00:55.000 UTC,1.16254,1.16254,1.16254,1.16254,0.0018
08.10.2025 12:00:56.000 UTC,1.16254,1.16257,1.16254,1.16257,0.00659
08.10.2025 12:00:57.000 UTC,1.16255,1.16256,1.16255,1.16256,0.00414
08.10.2025 12:00:58.000 UTC,1.16256,1.16257,1.16256,1.16257,0.00459
08.10.2025 12:00:59.000 UTC,1.16258,1.16258,1.16258,1.16258,0.00192
08.10.2025 12:01:01.000 UTC,1.16259,1.16261,1.16259,1.16261,0.0063
08.10.2025 12:01:02.000 UTC,1.1626,1.1626,1.1626,1.1626,0.0036
08.10.2025 12:01:03.000 UTC,1.1626,1.1626,1.1626,1.1626,0.0047
08.10.2025 12:01:04.000 UTC,1.16261,1.16261,1.16261,1.16261,0.01498
08.10.2025 12:01:05.000 UTC,1.16261,1.16261,1.16261,1.16261,0.0009
08.10.2025 12:01:06.000 UTC,1.16262,1.16262,1.16259,1.16259,0.00929
08.10.2025 12:01:07.000 UTC,1.16259,1.1626,1.16259,1.1626,0.0108
08.10.2025 12:01:08.000 UTC,1.16258,1.16258,1.16257,1.16257,0.0027
08.10.2025 12:01:09.000 UTC,1.16259,1.16259,1.16259,1.16259,0.00684
08.10.2025 12:01:10.000 UTC,1.16258,1.16262,1.16258,1.16262,0.0083
08.10.2025 12:01:13.000 UTC,1.1626,1.1626,1.1626,1.1626,0.0009
08.10.2025 12:01:20.000 UTC,1.16261,1.16261,1.16261,1.16261,0.0009
08.10.2025 12:01:21.000 UTC,1.16263,1.16264,1.16263,1.16264,0.0018
08.10.2025 12:01:24.000 UTC,1.16262,1.16263,1.16262,1.16263,0.0018
08.10.2025 12:01:25.000 UTC,1.16262,1.16262,1.16262,1.16262,0.0009
08.10.2025 12:01:26.000 UTC,1.16264,1.16264,1.16263,1.16263,0.0018
08.10.2025 12:01:27.000 UTC,1.16264,1.16264,1.16264,1.16264,0.0018
08.10.2025 12:01:28.000 UTC,1.16262,1.16262,1.16262,1.16262,0.0009
08.10.2025 12:01:31.000 UTC,1.16261,1.16261,1.16261,1.16261,0.0009
08.10.2025 12:01:33.000 UTC,1.16262,1.16263,1.16262,1.16263,0.00423
08.10.2025 12:01:34.000 UTC,1.16264,1.16264,1.16264,1.16264,0.0011
08.10.2025 12:01:38.000 UTC,1.16264,1.16264,1.16262,1.16262,0.00729
08.10.2025 12:01:39.000 UTC,1.16261,1.16262,1.16261,1.16262,0.0027
08.10.2025 12:01:40.000 UTC,1.16263,1.16263,1.16263,1.16263,0.00353
08.10.2025 12:01:41.000 UTC,1.16264,1.16264,1.16263,1.16263,0.0027
08.10.2025 12:01:43.000 UTC,1.1626,1.1626,1.16257,1.16258,0.00594
08.10.2025 12:01:44.000 UTC,1.16259,1.16259,1.16259,1.16259,0.0009
08.10.2025 12:01:50.000 UTC,1.16259,1.1626,1.16258,1.1626,0.0056
08.10.2025 12:01:51.000 UTC,1.16261,1.16264,1.16261,1.16264,0.00312
08.10.2025 12:01:54.000 UTC,1.16266,1.1627,1.16266,1.1627,0.0038
08.10.2025 12:01:55.000 UTC,1.16268,1.16268,1.16268,1.16268,0.0009
08.10.2025 12:01:58.000 UTC,1.16266,1.16266,1.16264,1.16264,0.0027
08.10.2025 12:01:59.000 UTC,1.16266,1.16266,1.16266,1.16266,0.0009
08.10.2025 12:02:02.000 UTC,1.16264,1.16264,1.1626,1.1626,0.00237
08.10.2025 12:02:04.000 UTC,1.16261,1.16261,1.16261,1.16261,0.0009
08.10.2025 12:02:05.000 UTC,1.1626,1.1626,1.16258,1.16259,0.00218
08.10.2025 12:02:06.000 UTC,1.16261,1.16261,1.16258,1.16258,0.0027
08.10.2025 12:02:09.000 UTC,1.16259,1.16259,1.16259,1.16259,0.00468
08.10.2025 12:02:10.000 UTC,1.16258,1.16258,1.16258,1.16258,0.0009
08.10.2025 12:02:13.000 UTC,1.16258,1.16258,1.16258,1.16258,0.0018
08.10.2025 12:02:14.000 UTC,1.16258,1.16258,1.16257,1.16257,0.0027
08.10.2025 12:02:15.000 UTC,1.16259,1.16259,1.16259,1.16259,0.0027
