UTC,Open,High,Low,Close,Volume
10.10.2025 08:00:00.000 UTC,1.40248,1.4025,1.40229,1.40235,0.16404
10.10.2025 08:01:00.000 UTC,1.40236,1.40239,1.40225,1.40233,0.12006
10.10.2025 08:02:00.000 UTC,1.40234,1.40234,1.40219,1.4022,0.09994
10.10.2025 08:03:00.000 UTC,1.40222,1.40227,1.4021,1.40213,0.11854
10.10.2025 08:04:00.000 UTC,1.40214,1.40222,1.40212,1.40221,0.06111
10.10.2025 08:05:00.000 UTC,1.40222,1.4023,1.40213,1.40213,0.1083
10.10.2025 08:06:00.000 UTC,1.40213,1.40213,1.40193,1.40201,0.10845
10.10.2025 08:07:00.000 UTC,1.40201,1.40206,1.402,1.40205,0.08829
10.10.2025 08:08:00.000 UTC,1.40205,1.40207,1.402,1.40205,0.05847
10.10.2025 08:09:00.000 UTC,1.40204,1.40217,1.40203,1.40214,0.08019
10.10.2025 08:10:00.000 UTC,1.40215,1.40224,1.40213,1.40213,0.06156
10.10.2025 08:11:00.000 UTC,1.40214,1.40215,1.40196,1.40197,0.08962
10.10.2025 08:12:00.000 UTC,1.40196,1.40197,1.40189,1.40192,0.0486
10.10.2025 08:13:00.000 UTC,1.40191,1.40193,1.40173,1.40175,0.10425
10.10.2025 08:14:00.000 UTC,1.40176,1.40182,1.40172,1.40172,0.07032
10.10.2025 08:15:00.000 UTC,1.40172,1.40177,1.40167,1.40174,0.07509
10.10.2025 08:16:00.000 UTC,1.40175,1.40181,1.4017,1.40174,0.07569
10.10.2025 08:17:00.000 UTC,1.40173,1.40174,1.40163,1.40165,0.08115
10.10.2025 08:18:00.000 UTC,1.40165,1.40177,1.40164,1.40176,0.07266
10.10.2025 08:19:00.000 UTC,1.40176,1.40182,1.40175,1.40181,0.07665
10.10.2025 08:20:00.000 UTC,1.4018,1.40194,1.4018,1.40193,0.10545
10.10.2025 08:21:00.000 UTC,1.40194,1.402,1.40189,1.40195,0.05407
10.10.2025 08:22:00.000 UTC,1.40196,1.40202,1.40194,1.40195,0.03975
10.10.2025 08:23:00.000 UTC,1.40194,1.40194,1.40171,1.40173,0.0729
10.10.2025 08:24:00.000 UTC,1.40172,1.40172,1.40161,1.4017,0.10095
10.10.2025 08:25:00.000 UTC,1.4017,1.40177,1.40166,1.40168,0.0867
10.10.2025 08:26:00.000 UTC,1.40168,1.40173,1.40164,1.40173,0.0462
