UTC,Open,High,Low,Close,Volume
07.10.2025 08:00:00.000 UTC,1.39559,1.39567,1.39552,1.39562,0.09246
07.10.2025 08:01:00.000 UTC,1.39563,1.39567,1.39562,1.39564,0.14838
07.10.2025 08:02:00.000 UTC,1.39565,1.39566,1.39557,1.3956,0.102
07.10.2025 08:03:00.000 UTC,1.3956,1.39565,1.39556,1.39556,0.10926
07.10.2025 08:04:00.000 UTC,1.39555,1.39558,1.3955,1.39557,0.0699
07.10.2025 08:05:00.000 UTC,1.39558,1.39558,1.39548,1.39548,0.11595
07.10.2025 08:06:00.000 UTC,1.39547,1.39556,1.39547,1.39549,0.09729
07.10.2025 08:07:00.000 UTC,1.39548,1.39548,1.39534,1.39534,0.03987
07.10.2025 08:08:00.000 UTC,1.39535,1.39535,1.39527,1.39528,0.018
07.10.2025 08:09:00.000 UTC,1.39529,1.39531,1.39526,1.39527,0.0369
07.10.2025 08:10:00.000 UTC,1.39526,1.39539,1.39526,1.39537,0.06234
07.10.2025 08:11:00.000 UTC,1.39532,1.39539,1.39532,1.39536,0.04797
07.10.2025 08:12:00.000 UTC,1.39537,1.39538,1.39535,1.39536,0.04125
07.10.2025 08:13:00.000 UTC,1.39535,1.39535,1.39519,1.39528,0.04755
07.10.2025 08:14:00.000 UTC,1.39528,1.39537,1.3952,1.39521,0.0729
07.10.2025 08:15:00.000 UTC,1.39522,1.39524,1.39516,1.39517,0.04044
07.10.2025 08:16:00.000 UTC,1.39517,1.39523,1.39516,1.39519,0.07122
07.10.2025 08:17:00.000 UTC,1.39518,1.39526,1.39518,1.3952,0.07701
07.10.2025 08:18:00.000 UTC,1.39526,1.39529,1.39519,1.39529,0.05535
07.10.2025 08:19:00.000 UTC,1.39529,1.3953,1.39518,1.3952,0.06321
07.10.2025 08:20:00.000 UTC,1.39521,1.39535,1.3952,1.39534,0.0751
07.10.2025 08:21:00.000 UTC,1.39534,1.39538,1.39533,1.39538,0.08169
07.10.2025 08:22:00.000 UTC,1.39537,1.39537,1.39532,1.39534,0.06798
07.10.2025 08:23:00.000 UTC,1.39534,1.39539,1.3953,1.39534,0.05778
07.10.2025 08:24:00.000 UTC,1.39533,1.39536,1.39531,1.39533,0.05925
07.10.2025 08:25:00.000 UTC,1.39534,1.3954,1.39533,1.39535,0.09276
07.10.2025 08:26:00.000 UTC,1.39535,1.3955,1.39532,1.39533,0.05775
07.10.2025 08:27:00.000 UTC,1.39534,1.39538,1.39534,1.39538,0.0204
