UTC,Open,High,Low,Close,Volume
09.10.2025 08:00:00.000 UTC,1.39574,1.39574,1.39566,1.39569,0.08592
09.10.2025 08:01:00.000 UTC,1.3957,1.39573,1.39566,1.39569,0.11166
09.10.2025 08:02:00.000 UTC,1.3957,1.39573,1.39561,1.39561,0.0447
09.10.2025 08:03:00.000 UTC,1.39561,1.39563,1.39559,1.3956,0.04248
09.10.2025 08:04:00.000 UTC,1.39559,1.39571,1.39558,1.39571,0.03822
09.10.2025 08:05:00.000 UTC,1.39571,1.39585,1.39571,1.39579,0.04776
09.10.2025 08:06:00.000 UTC,1.3958,1.3958,1.39563,1.39567,0.05514
09.10.2025 08:07:00.000 UTC,1.39568,1.3957,1.39557,1.39563,0.08538
09.10.2025 08:08:00.000 UTC,1.39565,1.39571,1.39565,1.39569,0.03531
09.10.2025 08:09:00.000 UTC,1.39569,1.39569,1.39558,1.39558,0.03483
09.10.2025 08:10:00.000 UTC,1.39556,1.39563,1.39552,1.39563,0.07887
09.10.2025 08:11:00.000 UTC,1.39562,1.39571,1.39561,1.39563,0.04872
09.10.2025 08:12:00.000 UTC,1.39564,1.39566,1.3956,1.39561,0.06354
09.10.2025 08:13:00.000 UTC,1.39561,1.39568,1.39558,1.39568,0.04311
09.10.2025 08:14:00.000 UTC,1.39569,1.39584,1.39565,1.39566,0.0567
09.10.2025 08:15:00.000 UTC,1.39566,1.39568,1.39562,1.39563,0.03399
09.10.2025 08:16:00.000 UTC,1.39564,1.39565,1.39553,1.39556,0.04209
09.10.2025 08:17:00.000 UTC,1.39557,1.39564,1.39556,1.39564,0.06942
09.10.2025 08:18:00.000 UTC,1.39564,1.39576,1.39564,1.39574,0.03951
09.10.2025 08:19:00.000 UTC,1.39574,1.39574,1.39548,1.39556,0.08583
09.10.2025 08:20:00.000 UTC,1.39557,1.39569,1.39556,1.39565,0.07134
09.10.2025 08:21:00.000 UTC,1.39564,1.39565,1.39554,1.39564,0.10659
09.10.2025 08:22:00.000 UTC,1.39564,1.39582,1.39562,1.39569,0.13737
09.10.2025 08:23:00.000 UTC,1.3957,1.39592,1.39564,1.39585,0.23166
09.10.2025 08:24:00.000 UTC,1.39583,1.39598,1.3958,1.39592,0.12366
09.10.2025 08:25:00.000 UTC,1.39591,1.39595,1.39585,1.39585,0.13299
09.10.2025 08:26:00.000 UTC,1.39584,1.39584,1.39571,1.39573,0.08682
09.10.2025 08:27:00.000 UTC,1.39572,1.39574,1.39567,1.39571,0.08799
09.10.2025 08:28:00.000 UTC,1.39571,1.39571,1.39564,1.39565,0.11571
09.10.2025 08:29:00.000 UTC,1.39565,1.39569,1.39564,1.39567,0.07614
09.10.2025 08:30:00.000 UTC,1.39569,1.39587,1.39567,1.39582,0.12928
09.10.2025 08:31:00.000 UTC,1.39581,1.39593,1.39578,1.39592,0.06993
09.10.2025 08:32:00.000 UTC,1.3959,1.39604,1.3959,1.39598,0.16419
09.10.2025 08:33:00.000 UTC,1.39597,1.39605,1.39594,1.39603,0.13945
09.10.2025 08:34:00.000 UTC,1.39603,1.39614,1.39603,1.39614,0.1728
09.10.2025 08:35:00.000 UTC,1.39614,1.39621,1.3961,1.39617,0.10173
09.10.2025 08:36:00.000 UTC,1.39617,1.39621,1.39609,1.3962,0.09465
09.10.2025 08:37:00.000 UTC,1.39618,1.39618,1.39607,1.3961,0.07272
09.10.2025 08:38:00.000 UTC,1.3961,1.3961,1.39592,1.39595,0.1005
09.10.2025 08:39:00.000 UTC,1.39595,1.39621,1.39594,1.39619,0.09993
09.10.2025 08:40:00.000 UTC,1.39613,1.39617,1.39603,1.39603,0.12903
09.10.2025 08:41:00.000 UTC,1.39603,1.39606,1.39592,1.39601,0.18609
09.10.2025 08:42:00.000 UTC,1.39599,1.39602,1.39596,1.396,0.09339
09.10.2025 08:43:00.000 UTC,1.396,1.39601,1.39586,1.39588,0.11514
09.10.2025 08:44:00.000 UTC,1.39588,1.39592,1.39562,1.39564,0.16917
09.10.2025 08:45:00.000 UTC,1.39564,1.39582,1.39561,1.39568,0.14061
09.10.2025 08:46:00.000 UTC,1.39569,1.39575,1.39566,1.3957,0.12318
09.10.2025 08:47:00.000 UTC,1.3957,1.3957,1.39547,1.3955,0.11229
09.10.2025 08:48:00.000 UTC,1.39551,1.39569,1.39551,1.39569,0.081
