UTC,Ask,Bid,Ask Volume,Bid Volume
23.09.2025 15:00:00.057 UTC,1.38279,1.38269,0.0012,0.00282
23.09.2025 15:00:00.108 UTC,1.38281,1.38272,0.0018,0.00132
23.09.2025 15:00:00.211 UTC,1.38283,1.38273,0.0012,0.00132
23.09.2025 15:00:00.313 UTC,1.38284,1.38273,0.00135,0.00282
23.09.2025 15:00:00.414 UTC,1.38284,1.38272,0.0012,0.00372
23.09.2025 15:00:01.019 UTC,1.38286,1.38273,0.0012,0.00132
23.09.2025 15:00:01.121 UTC,1.38286,1.38273,0.0012,0.00282
23.09.2025 15:00:02.131 UTC,1.38287,1.38273,0.00225,0.00282
23.09.2025 15:00:02.234 UTC,1.38287,1.38275,0.0018,0.00132
23.09.2025 15:00:02.438 UTC,1.38287,1.38276,0.0042,0.00132
23.09.2025 15:00:03.047 UTC,1.38288,1.38275,0.0018,0.00132
23.09.2025 15:00:03.149 UTC,1.38288,1.38275,0.0024,0.00132
23.09.2025 15:00:05.111 UTC,1.38287,1.38274,0.0018,0.00369
23.09.2025 15:00:05.719 UTC,1.38287,1.38274,0.00135,0.00369
23.09.2025 15:00:06.075 UTC,1.38287,1.38274,0.0018,0.00369
23.09.2025 15:00:06.783 UTC,1.38287,1.38274,0.00135,0.00414
23.09.2025 15:00:07.086 UTC,1.38287,1.38274,0.0018,0.00369
23.09.2025 15:00:07.237 UTC,1.38287,1.38274,0.00135,0.00414
23.09.2025 15:00:08.143 UTC,1.38287,1.38274,0.0018,0.00189
23.09.2025 15:00:08.447 UTC,1.38287,1.38274,0.00135,0.00234
23.09.2025 15:00:08.548 UTC,1.38286,1.38275,0.0018,0.00189
23.09.2025 15:00:08.650 UTC,1.38288,1.38275,0.0024,0.00132
23.09.2025 15:00:08.752 UTC,1.38288,1.38275,0.0018,0.00132
23.09.2025 15:00:08.803 UTC,1.38289,1.38276,0.00315,0.00147
23.09.2025 15:00:08.955 UTC,1.38288,1.38277,0.0024,0.00132
23.09.2025 15:00:09.056 UTC,1.38289,1.38276,0.00225,0.00147
23.09.2025 15:00:10.776 UTC,1.38288,1.38276,0.0012,0.00279
23.09.2025 15:00:10.878 UTC,1.38288,1.38277,0.00225,0.00279
23.09.2025 15:00:12.637 UTC,1.3829,1.38277,0.00225,0.00237
23.09.2025 15:00:12.740 UTC,1.38288,1.38277,0.0012,0.00189
23.09.2025 15:00:13.096 UTC,1.38287,1.38278,0.0012,0.00414
23.09.2025 15:00:13.198 UTC,1.38288,1.38277,0.0012,0.00144
23.09.2025 15:00:14.764 UTC,1.38288,1.38276,0.00135,0.00177
23.09.2025 15:00:14.866 UTC,1.38289,1.38276,0.00225,0.00132
23.09.2025 15:00:14.968 UTC,1.38288,1.38276,0.00135,0.00177
23.09.2025 15:00:15.222 UTC,1.38288,1.38276,0.0018,0.00186
23.09.2025 15:00:15.323 UTC,1.38288,1.38276,0.00135,0.00186
23.09.2025 15:00:15.426 UTC,1.38286,1.38275,0.00135,0.00128
23.09.2025 15:00:15.528 UTC,1.38287,1.38274,0.00135,0.00234
23.09.2025 15:00:16.183 UTC,1.38287,1.38274,0.0012,0.00249
23.09.2025 15:00:20.168 UTC,1.38287,1.38275,0.00135,0.00132
23.09.2025 15:00:20.270 UTC,1.38286,1.38276,0.0018,0.00132
23.09.2025 15:00:21.079 UTC,1.38286,1.38275,0.0012,0.00192
23.09.2025 15:00:21.181 UTC,1.38286,1.38275,0.0012,0.00237
23.09.2025 15:00:21.462 UTC,1.38287,1.38275,0.0012,0.00324
23.09.2025 15:00:22.625 UTC,1.38288,1.38275,0.00225,0.00234
23.09.2025 15:00:22.727 UTC,1.38286,1.38276,0.00135,0.00132
23.09.2025 15:00:22.880 UTC,1.38286,1.38276,0.0012,0.00237
23.09.2025 15:00:26.114 UTC,1.38288,1.38276,0.00135,0.00276
23.09.2025 15:00:26.215 UTC,1.38287,1.38277,0.0018,0.00276
23.09.2025 15:00:26.317 UTC,1.38287,1.38276,0.0012,0.00189
23.09.2025 15:00:30.098 UTC,1.38287,1.38277,0.0012,0.00132
23.09.2025 15:00:30.200 UTC,1.38288,1.38276,0.0018,0.00132
23.09.2025 15:00:31.496 UTC,1.38287,1.38277,0.00285,0.0012
23.09.2025 15:00:31.650 UTC,1.38287,1.38274,0.0018,0.00132
23.09.2025 15:00:32.208 UTC,1.38287,1.38274,0.00387,0.00177
23.09.2025 15:00:32.411 UTC,1.38286,1.38273,0.00147,0.00312
23.09.2025 15:00:32.514 UTC,1.38285,1.38274,0.00234,0.00267
23.09.2025 15:00:32.819 UTC,1.38285,1.38274,0.00147,0.00267
23.09.2025 15:00:32.971 UTC,1.38286,1.38273,0.00234,0.00267
23.09.2025 15:00:33.074 UTC,1.38286,1.38273,0.00189,0.00327
23.09.2025 15:00:33.125 UTC,1.38286,1.38275,0.0012,0.00132
23.09.2025 15:00:33.278 UTC,1.38286,1.38275,0.0012,0.00225
23.09.2025 15:00:33.380 UTC,1.38287,1.38276,0.0012,0.0012
23.09.2025 15:00:35.152 UTC,1.38287,1.38277,0.00144,0.0012
23.09.2025 15:00:35.253 UTC,1.38288,1.38276,0.00135,0.00132
23.09.2025 15:00:38.328 UTC,1.38288,1.38275,0.00135,0.00192
23.09.2025 15:00:38.430 UTC,1.38287,1.38276,0.0018,0.00132
23.09.2025 15:00:38.532 UTC,1.38286,1.38276,0.00189,0.0012
23.09.2025 15:00:41.930 UTC,1.38286,1.38276,0.0018,0.00192
23.09.2025 15:00:42.081 UTC,1.38287,1.38275,0.0012,0.00234
23.09.2025 15:00:42.183 UTC,1.38287,1.38276,0.0012,0.0012
23.09.2025 15:00:43.143 UTC,1.38287,1.38277,0.00234,0.0012
23.09.2025 15:00:43.245 UTC,1.38288,1.38276,0.0018,0.00147
23.09.2025 15:00:44.055 UTC,1.38287,1.38276,0.0012,0.00132
23.09.2025 15:00:44.157 UTC,1.38287,1.38276,0.00237,0.00135
23.09.2025 15:00:45.166 UTC,1.38286,1.38277,0.00132,0.0012
23.09.2025 15:00:46.073 UTC,1.38287,1.38276,0.0012,0.00132
23.09.2025 15:00:46.429 UTC,1.38288,1.38276,0.00225,0.00132
23.09.2025 15:00:49.200 UTC,1.38286,1.38277,0.0012,0.00132
