UTC,Ask,Bid,Ask Volume,Bid Volume
09.09.2025 15:00:00.344 UTC,1.38213,1.38201,0.00315,0.0018
09.09.2025 15:00:00.446 UTC,1.38212,1.38202,0.00315,0.0024
09.09.2025 15:00:00.549 UTC,1.38212,1.38202,0.00315,0.00225
09.09.2025 15:00:00.651 UTC,1.38213,1.38201,0.00315,0.0024
09.09.2025 15:00:02.822 UTC,1.38212,1.38202,0.0018,0.00585
09.09.2025 15:00:02.925 UTC,1.38213,1.38201,0.0018,0.0033
09.09.2025 15:00:03.381 UTC,1.38213,1.38203,0.0018,0.0018
09.09.2025 15:00:03.484 UTC,1.38212,1.38202,0.0018,0.0033
09.09.2025 15:00:03.631 UTC,1.38212,1.38202,0.0018,0.00315
09.09.2025 15:00:03.887 UTC,1.38213,1.38201,0.0018,0.0033
09.09.2025 15:00:04.196 UTC,1.38213,1.38201,0.0012,0.00225
09.09.2025 15:00:04.805 UTC,1.38213,1.38203,0.0018,0.00465
09.09.2025 15:00:04.959 UTC,1.38213,1.38203,0.00135,0.0024
09.09.2025 15:00:05.061 UTC,1.38214,1.38202,0.00135,0.00225
09.09.2025 15:00:05.164 UTC,1.38212,1.38203,0.0012,0.00225
09.09.2025 15:00:06.225 UTC,1.38212,1.38203,0.0012,0.0033
09.09.2025 15:00:06.328 UTC,1.38214,1.38202,0.00225,0.0024
09.09.2025 15:00:07.187 UTC,1.38214,1.38202,0.00225,0.00225
09.09.2025 15:00:07.492 UTC,1.38213,1.38203,0.0018,0.0024
09.09.2025 15:00:08.149 UTC,1.38212,1.38203,0.0012,0.0033
09.09.2025 15:00:08.252 UTC,1.38213,1.38203,0.0012,0.0024
09.09.2025 15:00:08.354 UTC,1.38212,1.38203,0.0012,0.0033
09.09.2025 15:00:08.456 UTC,1.38214,1.38202,0.0012,0.0024
09.09.2025 15:00:08.558 UTC,1.38212,1.38203,0.0012,0.0033
09.09.2025 15:00:09.900 UTC,1.38213,1.38202,0.0012,0.0018
09.09.2025 15:00:10.456 UTC,1.38213,1.38202,0.0012,0.00195
09.09.2025 15:00:10.610 UTC,1.38215,1.38203,0.0018,0.00195
09.09.2025 15:00:11.070 UTC,1.38214,1.38203,0.0012,0.0012
09.09.2025 15:00:11.172 UTC,1.38213,1.38204,0.0012,0.0012
09.09.2025 15:00:11.274 UTC,1.38214,1.38203,0.0012,0.0012
09.09.2025 15:00:13.960 UTC,1.38214,1.38202,0.0018,0.00225
09.09.2025 15:00:14.315 UTC,1.38213,1.38203,0.0018,0.0024
09.09.2025 15:00:15.580 UTC,1.38214,1.38202,0.0018,0.00225
09.09.2025 15:00:15.783 UTC,1.38214,1.38202,0.0018,0.0024
09.09.2025 15:00:16.190 UTC,1.38214,1.38202,0.0018,0.00225
09.09.2025 15:00:16.395 UTC,1.38214,1.38204,0.0012,0.00195
09.09.2025 15:00:16.498 UTC,1.38214,1.38203,0.0012,0.0018
09.09.2025 15:00:16.601 UTC,1.38213,1.38204,0.0012,0.00135
09.09.2025 15:00:16.753 UTC,1.38214,1.38203,0.0012,0.0018
09.09.2025 15:00:17.207 UTC,1.38214,1.38203,0.0012,0.00135
09.09.2025 15:00:17.339 UTC,1.38214,1.38203,0.0012,0.0018
09.09.2025 15:00:17.794 UTC,1.38214,1.38203,0.0018,0.00135
09.09.2025 15:00:18.052 UTC,1.38214,1.38202,0.0018,0.00225
09.09.2025 15:00:18.457 UTC,1.38214,1.38202,0.0018,0.0024
09.09.2025 15:00:18.812 UTC,1.38214,1.38202,0.0018,0.00225
09.09.2025 15:00:18.964 UTC,1.38213,1.38203,0.0018,0.0024
09.09.2025 15:00:19.066 UTC,1.38213,1.38203,0.0018,0.00225
09.09.2025 15:00:19.770 UTC,1.38214,1.38202,0.0018,0.0024
09.09.2025 15:00:20.479 UTC,1.38214,1.38202,0.0018,0.00225
09.09.2025 15:00:20.581 UTC,1.38213,1.38203,0.0012,0.0024
09.09.2025 15:00:21.137 UTC,1.38214,1.38203,0.0012,0.0024
