UTC,Ask,Bid,Ask Volume,Bid Volume
21.10.2025 15:00:00.711 UTC,1.40214,1.40203,0.00249,0.0012
21.10.2025 15:00:01.014 UTC,1.40213,1.40203,0.00342,0.00135
21.10.2025 15:00:01.230 UTC,1.40214,1.40201,0.00342,0.00225
21.10.2025 15:00:01.484 UTC,1.40214,1.40201,0.00324,0.00234
21.10.2025 15:00:02.993 UTC,1.40214,1.40201,0.00249,0.00234
21.10.2025 15:00:03.095 UTC,1.40214,1.40201,0.00237,0.00225
21.10.2025 15:00:04.462 UTC,1.40214,1.40201,0.00339,0.00234
21.10.2025 15:00:06.283 UTC,1.40212,1.40201,0.0012,0.0012
21.10.2025 15:00:07.093 UTC,1.40213,1.40201,0.00324,0.0012
21.10.2025 15:00:07.195 UTC,1.40212,1.40201,0.00324,0.00234
21.10.2025 15:00:07.398 UTC,1.40212,1.40202,0.00324,0.0012
21.10.2025 15:00:08.102 UTC,1.40213,1.40201,0.00327,0.0012
21.10.2025 15:00:08.608 UTC,1.40213,1.40202,0.00237,0.0012
21.10.2025 15:00:09.012 UTC,1.40213,1.40201,0.00327,0.0012
21.10.2025 15:00:09.063 UTC,1.40212,1.40202,0.00324,0.0012
21.10.2025 15:00:10.422 UTC,1.40213,1.40202,0.0012,0.0012
21.10.2025 15:00:12.797 UTC,1.40212,1.40201,0.00132,0.0012
21.10.2025 15:00:12.900 UTC,1.40211,1.40202,0.00135,0.0012
21.10.2025 15:00:13.055 UTC,1.4021,1.40201,0.00135,0.00225
21.10.2025 15:00:13.158 UTC,1.40212,1.402,0.00327,0.00225
21.10.2025 15:00:13.209 UTC,1.40212,1.402,0.00324,0.00225
21.10.2025 15:00:13.312 UTC,1.40211,1.402,0.0012,0.00225
21.10.2025 15:00:13.415 UTC,1.40212,1.402,0.00414,0.00135
21.10.2025 15:00:13.517 UTC,1.40212,1.40199,0.00417,0.00225
21.10.2025 15:00:14.126 UTC,1.40211,1.40199,0.00237,0.00135
21.10.2025 15:00:14.228 UTC,1.40209,1.40199,0.0012,0.0012
21.10.2025 15:00:14.431 UTC,1.40211,1.40199,0.00237,0.0012
21.10.2025 15:00:16.043 UTC,1.40211,1.40199,0.00234,0.0012
21.10.2025 15:00:16.095 UTC,1.40211,1.40199,0.00252,0.0012
21.10.2025 15:00:16.779 UTC,1.40209,1.40199,0.00132,0.0012
21.10.2025 15:00:16.982 UTC,1.40209,1.40198,0.00132,0.0027
21.10.2025 15:00:17.138 UTC,1.40211,1.40199,0.00135,0.0012
21.10.2025 15:00:17.496 UTC,1.4021,1.40199,0.0012,0.0012
21.10.2025 15:00:20.169 UTC,1.40211,1.40199,0.00144,0.0012
21.10.2025 15:00:20.423 UTC,1.4021,1.402,0.00192,0.0012
21.10.2025 15:00:20.575 UTC,1.40209,1.40199,0.0012,0.0012
21.10.2025 15:00:21.131 UTC,1.4021,1.40199,0.00135,0.0012
21.10.2025 15:00:22.995 UTC,1.4021,1.40198,0.00132,0.00135
21.10.2025 15:00:25.407 UTC,1.40211,1.40198,0.00234,0.00234
21.10.2025 15:00:25.509 UTC,1.40211,1.40198,0.00249,0.00189
21.10.2025 15:00:25.762 UTC,1.40211,1.40198,0.00234,0.00234
21.10.2025 15:00:26.519 UTC,1.40211,1.40198,0.00339,0.00189
21.10.2025 15:00:29.099 UTC,1.40211,1.40198,0.00252,0.0018
